-5.187000E-02,+4.300000E-12

-6.332000E-02,+1.881500E-09

+8.237600E-01,+1.508550E-08

+8.810500E-01,+5.093130E-08

+9.393000E-01,+1.206210E-07

+9.824000E-01,+2.356830E-07

+1.002590E+00,+4.072170E-07

+1.027340E+00,+6.467140E-07

+1.042840E+00,+9.653510E-07

+1.056330E+00,+1.374510E-06

+1.067900E+00,+1.885110E-06

+1.079060E+00,+2.509500E-06

+1.088050E+00,+3.257940E-06

+1.096690E+00,+4.142330E-06

+1.103720E+00,+5.173450E-06

+1.110300E+00,+6.363000E-06

+1.116260E+00,+7.722910E-06

+1.121350E+00,+9.262880E-06

+1.125540E+00,+1.099550E-05

+1.129180E+00,+1.293220E-05

+1.132510E+00,+1.508440E-05

+1.135420E+00,+1.746540E-05

+1.137460E+00,+2.008320E-05

+1.139070E+00,+2.295130E-05

+1.140040E+00,+2.607920E-05

+1.140460E+00,+2.947890E-05

+1.140430E+00,+3.316230E-05

+1.133310E+00,+3.713760E-05

+1.137630E+00,+4.141840E-05

+1.134030E+00,+4.601590E-05

+1.131780E+00,+5.094060E-05

+1.126250E+00,+5.621000E-05

+1.122870E+00,+6.182070E-05

+1.116630E+00,+6.779740E-05

+1.110770E+00,+7.414840E-05

+1.102420E+00,+8.088300E-05

+1.095070E+00,+8.800890E-05

+1.085950E+00,+9.554260E-05

+1.212770E+00,+1.034590E-04

+1.215350E+00,+1.118380E-04

+1.217920E+00,+1.206650E-04

+1.220410E+00,+1.299500E-04

+1.222800E+00,+1.397070E-04

+1.225180E+00,+1.499090E-04

+1.227480E+00,+1.606080E-04

+1.229720E+00,+1.718160E-04

+1.231880E+00,+1.835240E-04

+1.233920E+00,+1.957530E-04

+1.236120E+00,+2.085190E-04

+1.238210E+00,+2.218210E-04

+1.240150E+00,+2.356830E-04

+1.242110E+00,+2.501100E-04

+1.244040E+00,+2.651020E-04

+1.245850E+00,+2.807010E-04

+1.247710E+00,+2.968870E-04

+1.249470E+00,+3.136980E-04

+1.251290E+00,+3.311160E-04

+1.252940E+00,+3.491770E-04

+1.254640E+00,+3.678840E-04

+1.256310E+00,+3.872300E-04

+1.257930E+00,+4.072590E-04

+1.259480E+00,+4.279650E-04

+1.261060E+00,+4.493630E-04

+1.262610E+00,+4.714530E-04

+1.264120E+00,+4.942560E-04

+1.265630E+00,+5.177870E-04

+1.266990E+00,+5.420550E-04

+1.268510E+00,+5.670720E-04

+1.269890E+00,+5.928530E-04

+1.271330E+00,+6.194120E-04

+1.272620E+00,+6.467320E-04

+1.274030E+00,+6.748660E-04

+1.275390E+00,+7.037900E-04

+1.276690E+00,+7.335380E-04

+1.277940E+00,+7.640750E-04

+1.279290E+00,+7.955170E-04

+1.280520E+00,+8.277690E-04

+1.281750E+00,+8.608750E-04

+1.283000E+00,+8.948860E-04

+1.284220E+00,+9.297550E-04

+1.285380E+00,+9.655200E-04

+1.286600E+00,+1.002200E-03

+1.287810E+00,+1.039820E-03

+1.288940E+00,+1.078270E-03

+1.290090E+00,+1.117770E-03

+1.291220E+00,+1.158110E-03

+1.292360E+00,+1.199480E-03

+1.293500E+00,+1.241890E-03

+1.294610E+00,+1.285130E-03

