0.000000000000000000e+00,-1.689400000000000068e-01
4.008016032064127925e-03,1.337990000000000013e+00
8.016032064128255849e-03,1.363529999999999909e+00
1.202404809619238291e-02,1.383909999999999973e+00
1.603206412825651170e-02,1.394579999999999931e+00
2.004008016032064049e-02,1.402930000000000010e+00
2.404809619238476581e-02,1.409839999999999982e+00
2.805611222444889460e-02,1.415750000000000064e+00
3.206412825651302340e-02,1.420919999999999961e+00
3.607214428857714872e-02,1.425529999999999964e+00
4.008016032064128098e-02,1.429720000000000102e+00
4.408817635270540630e-02,1.433459999999999956e+00
4.809619238476953162e-02,1.436919999999999975e+00
5.210420841683366389e-02,1.440129999999999910e+00
5.611222444889778921e-02,1.443089999999999984e+00
6.012024048096192147e-02,1.445859999999999923e+00
6.412825651302604679e-02,1.448490000000000055e+00
6.813627254509017905e-02,1.450930000000000053e+00
7.214428857715429744e-02,1.453279999999999905e+00
7.615230460921842970e-02,1.455549999999999899e+00
8.016032064128256196e-02,1.457649999999999890e+00
8.416833667334668034e-02,1.459719999999999906e+00
8.817635270541081260e-02,1.461670000000000025e+00
9.218436873747494487e-02,1.463540000000000063e+00
9.619238476953906325e-02,1.465340000000000087e+00
1.002004008016031955e-01,1.467070000000000096e+00
1.042084168336673278e-01,1.468730000000000091e+00
1.082164328657314600e-01,1.472839999999999927e+00
1.122244488977955784e-01,1.474399999999999933e+00
1.162324649298597107e-01,1.475940000000000030e+00
1.202404809619238429e-01,1.477459999999999996e+00
1.242484969939879613e-01,1.478909999999999947e+00
1.282565130260520936e-01,1.480390000000000095e+00
1.322645290581162258e-01,1.481689999999999952e+00
1.362725450901803581e-01,1.483079999999999954e+00
1.402805611222444904e-01,1.484399999999999942e+00
1.442885771543085949e-01,1.485700000000000021e+00
1.482965931863727271e-01,1.486900000000000110e+00
1.523046092184368594e-01,1.488150000000000084e+00
1.563126252505009917e-01,1.489279999999999937e+00
1.603206412825651239e-01,1.490459999999999896e+00
1.643286573146292562e-01,1.491659999999999986e+00
1.683366733466933607e-01,1.492769999999999930e+00
1.723446893787574929e-01,1.493870000000000031e+00
1.763527054108216252e-01,1.494930000000000092e+00
