7.190579834000000119e+02,-5.089538275046804998e-03,-6.906532216999999949e-04,-2.396760043000000211e-03,-1.414282306000000074e-04,2.122474107000000122e-04
7.192236328000000185e+02,2.205466510962429683e-02,-1.071366713999999994e-03,1.845724763999999959e-03,7.656631642000000368e-04,3.659438152999999869e-05
7.193892211999999518e+02,-1.036757796778336321e-02,-8.663671323999999748e-04,-7.582831895000000056e-04,-1.706892363000000123e-04,2.415229101000000104e-04
7.195548705999999584e+02,9.236569461644842174e-03,-1.012795371999999959e-03,3.952337894999999671e-03,6.486191414000000172e-04,-1.017323812000000107e-03
7.197204590000000053e+02,3.034872897463217895e-02,-8.077958481999999692e-04,1.377588486999999908e-03,-7.851705304000000359e-04,-9.880482685000000626e-04
7.198861084000000119e+02,-3.524976434533048930e-02,2.062197774999999927e-03,-4.364395280999999824e-04,-1.399651752000000051e-03,-1.251527806999999919e-03
7.200517578000000185e+02,2.657870062083711460e-02,-8.370814612000000016e-04,2.196826971999999833e-03,1.614232547999999929e-03,-7.831197580999999658e-04
7.202174072000000251e+02,1.828463675582923595e-02,5.686297081000000423e-04,2.518670632999999836e-03,1.380144501999999978e-03,-6.660177023000000323e-04
7.203830566000000317e+02,2.582469495523116373e-02,-2.067078836000000100e-03,1.406847033999999996e-03,2.389649452999999908e-04,2.122474107000000122e-04
7.205487061000000040e+02,-4.052780403033745538e-02,-1.342258910999999920e-04,4.391215742000000033e-03,1.219208862000000052e-04,3.022695892000000061e-03
7.207143555000000106e+02,-2.092365660348578099e-02,-1.539937103999999921e-03,5.290915142000000501e-04,1.804429194000000119e-04,-8.709462708999999615e-04
7.208800658999999769e+02,4.467483672420648200e-02,8.029149030000000279e-04,1.816466218000000084e-03,-1.575217815000000063e-03,7.684819866000000511e-04
7.210457152999999835e+02,-3.675777567654238409e-02,-2.184221287999999796e-03,-1.109385396999999990e-03,6.339886022000000055e-05,-5.196402199000000428e-04
7.212114258000000291e+02,5.447690743983779615e-02,-1.100652385999999899e-03,2.365063410000000082e-04,4.145310085999999905e-04,5.342779332000000166e-04
7.213770752000000357e+02,-1.262959423028970143e-02,-2.242792631000000043e-03,7.339011062999999634e-04,-9.899976430000000886e-04,-2.100517507999999801e-03
7.215427856000000020e+02,3.638077435101040591e-02,-1.012795371999999959e-03,-1.438543694999999960e-04,9.119682362999999466e-04,-1.251527806999999919e-03
7.217084350999999742e+02,9.990575132403856778e-03,-1.949936152000000030e-03,3.827989276000000156e-04,3.560089971999999808e-04,-1.368629862999999917e-03
7.218741455000000542e+02,-3.581526933528778826e-03,1.879162591999999996e-04,2.950233757000000250e-04,1.204578322000000000e-03,6.513799889999999501e-04
7.220398559999999861e+02,1.074458080316286791e-02,2.464875579000000015e-04,-2.316299214999999916e-04,2.389649452999999908e-04,1.324716606000000052e-03
7.222055663999999524e+02,1.979264809734726169e-02,-4.270823847000000065e-04,-6.412491202000000041e-04,1.263100420999999909e-03,4.171759356000000240e-04
7.223712768999999980e+02,-3.581526933528778826e-03,-1.539937103999999921e-03,-7.290247013000000515e-04,-1.019258633999999952e-03,7.392065016999999679e-04
7.225369872999999643e+02,2.657870062083711460e-02,5.686297081000000423e-04,-5.242150509999999805e-04,2.682259655999999970e-04,-5.489157047000000397e-04
7.227026978000000099e+02,-2.770970763774036061e-02,1.476484816999999901e-03,2.072478237000000023e-04,7.071411237000000023e-04,-3.439871653000000046e-04
7.228684692000000496e+02,4.618284805541838373e-02,-9.835097007000000082e-04,1.962758833999999914e-03,9.704902767999999810e-04,-1.390586402999999878e-04
7.230341796999999815e+02,-2.092365660348578099e-02,-2.623506122999999784e-03,8.509351754999999870e-04,-1.838566968000000064e-03,-2.561606525000000088e-04
7.231998900999999478e+02,3.939679703919951592e-02,-1.708329546000000130e-05,1.728690694999999999e-03,5.023140692999999990e-04,-9.880482685000000626e-04
7.233656615999999531e+02,3.411875732842723635e-02,-5.149393691999999559e-04,-9.338342933999999648e-04,1.511818991000000057e-04,-1.397905288999999997e-03
7.235313720999999987e+02,9.236569461644842174e-03,8.322005742000000011e-04,3.169672708999999992e-05,4.145310085999999905e-04,-1.683341542999999873e-04
7.236971436000000040e+02,-6.163996581067259645e-02,-2.008507493999999848e-03,-4.656980454000000155e-04,1.511818991000000057e-04,7.977574714000000480e-04
7.238629150000000436e+02,-1.639962258150823651e-02,-1.012795371999999959e-03,-6.705076666999999855e-04,1.643493539000000008e-03,-3.147116803999999756e-04
7.240286865000000489e+02,3.562676868540445851e-02,4.222014395000000110e-04,1.194722717999999981e-04,-2.453048248000000084e-03,-1.105150324000000062e-03
7.241944580000000542e+02,-7.351555287323841871e-03,1.125056995000000074e-03,-4.071810108000000037e-04,2.974869567000000005e-04,1.266165519999999959e-03
7.243602294999999458e+02,-3.826578703351960625e-02,-1.927971897999999939e-04,1.194722717999999981e-04,-5.510824267000000339e-04,-1.807762425999999900e-03
7.245260009999999511e+02,3.958529768908284827e-03,9.786287555000000669e-04,2.072478237000000023e-04,-1.121672176000000019e-04,1.324716606000000052e-03
7.246917724999999564e+02,1.753063108764675582e-02,-1.049402417000000021e-04,1.465364009999999993e-03,5.900971008999999828e-04,3.659438152999999869e-05
7.248575438999999960e+02,2.959472330902622808e-02,-7.785101769999999959e-04,8.509351754999999870e-04,-1.999502565000000134e-04,-4.610891920000000218e-04
7.250233154000000013e+02,-2.827521262769765956e-03,-1.715651015000000052e-03,-1.401970511999999901e-03,-4.340383747999999897e-04,-1.515007344999999995e-03
7.251891478999999663e+02,1.753063108764675582e-02,-2.008507493999999848e-03,-2.316299214999999916e-04,2.228713826999999953e-03,1.471094088999999909e-03
7.253549193999999716e+02,-1.262959423028970143e-02,-1.393508864999999913e-03,4.705744795999999841e-04,4.876835646000000392e-06,-5.781911896000000144e-04
7.255207520000000159e+02,-1.564561691074922364e-02,-4.563680558999999798e-04,-7.290247013000000515e-04,1.029012258999999988e-03,-1.105150324000000062e-03
7.256865844999999808e+02,-1.413760556923119444e-02,-1.100652385999999899e-03,-6.705076666999999855e-04,-1.999502565000000134e-04,-1.661384827000000073e-03
7.258523559999999861e+02,-2.921771896895226234e-02,7.736292317999999462e-04,1.026486279000000034e-03,1.936103683000000089e-03,-1.163701293999999968e-03
7.260181884999999511e+02,-2.827521262769765956e-03,-1.452080090999999977e-03,-5.534735973999999840e-04,-9.022145531999999470e-04,-9.294972406000000416e-04
7.261840210000000297e+02,-1.564561691074922364e-02,-1.927971897999999939e-04,-8.533733488999999453e-05,7.071411237000000023e-04,1.090512495000000052e-03
7.263498534999999947e+02,-2.770970763774036061e-02,-9.835097007000000082e-04,2.021275926000000098e-03,-1.399651752000000051e-03,-1.661384827000000073e-03
7.265156859999999597e+02,1.149858647392188078e-02,1.066485769000000009e-03,-1.167902489999999953e-03,1.116795348999999977e-03,9.734104970000000395e-04
7.266815186000000040e+02,-8.859566626265335740e-03,-3.977967426000000037e-04,1.348329941000000034e-03,-1.019258633999999952e-03,-1.456456375000000089e-03
7.268473510999999689e+02,9.425070879334596476e-04,-8.370814612000000016e-04,1.260554417999999949e-03,1.146056340000000057e-03,-2.561606525000000088e-04
7.270132446000000073e+02,-1.941564526196775525e-02,-2.769934479000000192e-03,1.611656626000000040e-03,-4.925603861999999994e-04,2.290808129999999995e-03
7.271790770999999722e+02,-5.655042528116063782e-04,-7.565459236999999397e-05,3.242818930000000038e-04,1.731276628999999997e-03,2.407910302000000179e-03
7.273449706999999762e+02,-2.243166794500380326e-02,-2.301363972999999861e-03,5.290915142000000501e-04,7.364021730999999790e-04,-1.456456375000000089e-03
7.275108032000000549e+02,-4.882186640353353146e-02,-7.565459236999999397e-05,1.194722717999999981e-04,7.071411237000000023e-04,-2.561606525000000088e-04
7.276766967999999451e+02,7.728558122703348306e-03,-5.442249821000000104e-04,-1.731128868000000019e-04,-2.292112621999999912e-04,-4.610891920000000218e-04
7.278425293000000238e+02,1.074458080316286791e-02,-6.027962663000000160e-04,2.072478237000000023e-04,1.643493539000000008e-03,-6.074667325999999522e-04
7.280084229000000278e+02,2.130065943886528396e-02,-2.806541451999999999e-04,1.377588486999999908e-03,7.949242136000000134e-04,2.122474107000000122e-04
7.281743163999999524e+02,-3.223374165714137235e-02,1.915769534999999923e-03,-1.811589812999999955e-03,-4.047773546000000156e-04,-3.732626792000000261e-04
7.283402099999999564e+02,-5.655042528116063782e-04,-1.862079254000000060e-03,-2.901469415999999800e-04,2.389649452999999908e-04,-1.397905288999999997e-03
7.285061034999999947e+02,-3.581526933528778826e-03,2.464875579000000015e-04,1.640915055999999945e-03,1.467927475000000001e-03,-6.660177023000000323e-04
7.286719970999999987e+02,8.482563790885829305e-03,7.077365444000000298e-05,-6.705076666999999855e-04,-9.022145531999999470e-04,1.588196143999999910e-03
7.288378906000000370e+02,-3.675777567654238409e-02,8.907718584000000068e-04,1.845724763999999959e-03,1.672754530000000088e-03,-4.318136780000000224e-04
7.290038452000000007e+02,9.990575132403856778e-03,-4.636894663999999725e-05,2.657648583000000141e-04,1.292361411999999989e-03,-5.781911896000000144e-04
7.291697388000000046e+02,4.090480837041141765e-02,-5.442249821000000104e-04,4.998329678000000467e-04,1.555710564999999990e-03,1.090512495000000052e-03
7.293356323000000430e+02,-5.108388641489335774e-02,-1.071366713999999994e-03,4.413159621999999732e-04,-1.633739913999999972e-03,-1.976096537000000125e-04
7.295015869000000066e+02,-2.016965093272676812e-02,-8.370814612000000016e-04,1.933500287000000043e-03,1.511818991000000057e-04,6.586988457000000072e-05
7.296674805000000106e+02,1.677662541688774295e-02,-3.004219615999999954e-03,-1.460487605000000081e-03,-2.438417686999999872e-05,-1.895588939000000068e-03
7.298334350999999742e+02,4.769085941239559201e-02,-1.247080624999999908e-03,9.094522102000000309e-04,-4.047773546000000156e-04,-1.602833857999999946e-03
7.299993895999999722e+02,3.034872897463217895e-02,-3.414218780000000033e-03,9.387106983999999850e-04,-2.584722824000000195e-04,2.707984239999999777e-04
7.301653442000000496e+02,-1.413760556923119444e-02,-9.835097007000000082e-04,-2.396760043000000211e-03,1.994625664999999815e-03,4.464514494999999913e-04
7.303312988000000132e+02,-2.846371330334631147e-02,-1.342258910999999920e-04,9.972277329999999426e-04,1.146056340000000057e-03,-2.195662818999999911e-05
7.304972533999999769e+02,1.376060273385168974e-02,5.393440370000000469e-04,-2.023714042000000128e-04,2.111669863000000067e-03,-4.610891920000000218e-04
7.306632080000000542e+02,2.582469495523116373e-02,3.343445132000000025e-04,1.436105463999999901e-03,-9.607365936999999814e-04,-2.268851531000000107e-04
7.308291626000000178e+02,6.974552451944335436e-03,-1.657079672000000021e-03,-7.582831895000000056e-04,1.219208862000000052e-04,-1.310078776000000046e-03
7.309951171999999815e+02,-2.073515593556672296e-03,-1.364223193000000008e-03,-1.080126850999999898e-03,8.827072451999999972e-04,-2.561606525000000088e-04
7.311610717999999451e+02,7.728558122703348306e-03,1.037200098000000100e-03,8.801936638000000274e-04,1.643493539000000008e-03,-9.002217556999999584e-04
7.313270873999999822e+02,7.728558122703348306e-03,-9.542240877999999538e-04,-1.226419466999999945e-03,-1.750783995000000041e-03,-8.416707278000000458e-04
7.314930419999999458e+02,-4.335532604287791261e-03,-4.563680558999999798e-04,7.339011062999999634e-04,3.560089971999999808e-04,2.232257276999999838e-03
7.316590575999999828e+02,-1.564561691074922364e-02,3.343445132000000025e-04,-2.601569750999999792e-03,2.111669863000000067e-03,-2.854361665000000083e-04
7.318250121999999465e+02,5.975495013938673244e-02,1.095771439999999918e-03,3.535404102999999826e-04,-1.121672176000000019e-04,1.090512495000000052e-03
7.319910277999999835e+02,-2.469368495470430913e-02,-1.920650479999999908e-03,-1.548263127999999949e-03,-1.136302715000000020e-03,-6.367422175000000354e-04
7.321570434999999861e+02,4.995287640921344807e-02,-1.305651850999999973e-03,4.413159621999999732e-04,2.989500063000000152e-03,1.676022657000000079e-03
7.323230591000000231e+02,-2.544769062546332200e-02,2.464875579000000015e-04,1.962758833999999914e-03,-8.436925708999999619e-04,4.171759356000000240e-04
7.324890746999999465e+02,-2.827521262769765956e-03,-4.563680558999999798e-04,1.143520348999999990e-03,7.071411237000000023e-04,-1.097831409000000032e-04
7.326550902999999835e+02,5.146088475164867920e-02,-2.213506959000000138e-03,3.535404102999999826e-04,-1.999502565000000134e-04,-9.294972406000000416e-04
7.328211059999999861e+02,2.450518428678525890e-03,-1.744936685999999961e-03,-2.901469415999999800e-04,9.997512679999999083e-04,8.270330144999999637e-04
7.329871216000000231e+02,-2.167766227424479039e-02,-1.071366713999999994e-03,-7.290247013000000515e-04,1.511818991000000057e-04,-3.008058061999999838e-03
7.331531371999999465e+02,4.165881403601737198e-02,-1.510651433000000012e-03,8.801936638000000274e-04,1.497188467000000077e-03,-9.002217556999999584e-04
7.333191527999999835e+02,-5.485391177991175843e-02,7.736292317999999462e-04,-2.901469415999999800e-04,4.145310085999999905e-04,-1.632109400999999993e-03
7.334852294999999458e+02,4.712535439667297696e-03,-8.077958481999999692e-04,1.202037324999999986e-03,2.023886655999999895e-03,-8.050763426999999980e-05
7.336512450999999828e+02,3.411875732842723635e-02,-4.270823847000000065e-04,-1.021609873999999906e-03,4.145310085999999905e-04,-8.123952430000000490e-04
7.338173217999999451e+02,-1.941564526196775525e-02,8.322005742000000011e-04,2.079792785999999907e-03,-8.290620463000000599e-05,9.148595272999999594e-04
7.339833984000000555e+02,-1.564561691074922364e-02,-2.067078836000000100e-03,-2.023714042000000128e-04,3.413784724999999789e-05,-5.123213122999999776e-05
7.341494140999999445e+02,3.185674033160939417e-02,-4.270823847000000065e-04,2.050534356000000002e-03,9.265987318999999644e-05,-5.781911896000000144e-04
7.343154907000000549e+02,-2.846371330334631147e-02,-7.785101769999999959e-04,-1.438543694999999960e-04,-3.755163343000000094e-04,-1.192976837000000014e-03
7.344815674000000172e+02,2.733270631220837549e-02,-1.598508329999999986e-03,-5.607882122000000286e-05,2.667628927000000212e-03,-1.683341542999999873e-04
7.346476440000000139e+02,1.602261974612873008e-02,-6.027962663000000160e-04,-5.827320856000000465e-04,5.023140692999999990e-04,-4.025381932000000255e-04
7.348137206999999762e+02,-1.639962258150823651e-02,-1.342258910999999920e-04,-1.197160920000000075e-03,1.994625664999999815e-03,7.099309587000000301e-04
7.349797974000000522e+02,-4.882186640353353146e-02,-1.012795371999999959e-03,7.046426181000000092e-04,-1.955610933000000162e-03,-1.661384827000000073e-03
7.351458740000000489e+02,4.090480837041141765e-02,-1.803507912000000026e-03,-2.023714042000000128e-04,5.608361098000000334e-04,1.324716606000000052e-03
7.353120116999999709e+02,-1.564561691074922364e-02,-1.744936685999999961e-03,1.172778895000000082e-03,4.437920288000000188e-04,7.684819866000000511e-04
7.354780884000000469e+02,9.236569461644842174e-03,-1.364223193000000008e-03,1.026486279000000034e-03,1.219208862000000052e-04,-5.781911896000000144e-04
7.356441650000000436e+02,-1.112158363854237435e-02,-8.370814612000000016e-04,7.339011062999999634e-04,1.029012258999999988e-03,-2.217619447000000049e-03
7.358103026999999656e+02,4.712535439667297696e-03,-1.708329546000000130e-05,1.260554417999999949e-03,3.413784724999999789e-05,3.586249367999999734e-04
7.359764404000000013e+02,-3.751178134214833843e-02,-9.542240877999999538e-04,-7.875417359000000091e-04,-8.729535620999999976e-04,-2.188344019999999973e-03
7.361425170999999636e+02,1.300659706309267687e-02,1.505770488000000027e-03,4.998329678000000467e-04,9.265987318999999644e-05,-2.561606525000000088e-04
7.363086547999999993e+02,-7.351555287323841871e-03,-1.247080624999999908e-03,2.401636447999999906e-03,-5.803434177999999832e-04,-8.050763426999999980e-05
7.364747925000000350e+02,-2.092365660348578099e-02,-5.442249821000000104e-04,-9.630928397999999682e-04,9.412292274999999823e-04,1.676022657000000079e-03
7.366409301999999570e+02,-2.073515593556672296e-03,-2.623506122999999784e-03,1.523880985999999989e-03,6.339886022000000055e-05,-1.427180832000000043e-03
7.368070678999999927e+02,7.728558122703348306e-03,1.586306024999999955e-04,3.535404102999999826e-04,1.175317330999999920e-03,-8.050763426999999980e-05
7.369732056000000284e+02,-5.655042528116063782e-04,3.929157974000000082e-04,-3.362291027000000217e-03,-4.925603861999999994e-04,-1.683341542999999873e-04
7.371393432999999504e+02,2.507068779008381557e-02,1.740055740999999975e-03,2.489411970999999991e-03,1.819059602000000020e-03,-1.251527806999999919e-03
7.373054809999999861e+02,1.885014175866919133e-04,7.077365444000000298e-05,-5.242150509999999805e-04,1.204578322000000000e-03,-4.903646768000000187e-04
7.374716796999999815e+02,-3.581526933528778826e-03,-9.835097007000000082e-04,2.109051449000000182e-03,-1.107041607999999970e-03,8.855839842000000437e-04
7.376378174000000172e+02,-9.613572297024350344e-03,1.586306024999999955e-04,-1.021609873999999906e-03,-2.438417686999999872e-05,-3.008058061999999838e-03
7.378039551000000529e+02,1.828463675582923595e-02,-1.862079254000000060e-03,3.535404102999999826e-04,-2.292112621999999912e-04,-4.318136780000000224e-04
7.379701538000000482e+02,-1.715362825226724938e-02,-2.806541451999999999e-04,9.094522102000000309e-04,9.412292274999999823e-04,-8.050763426999999980e-05
7.381363525000000436e+02,7.728558122703348306e-03,5.393440370000000469e-04,-2.682030571999999925e-05,8.241852046999999628e-04,5.342779332000000166e-04
7.383024901999999656e+02,-1.790763392302625878e-02,4.222014395000000110e-04,1.055744825999999905e-03,3.560089971999999808e-04,1.529645058000000035e-03
7.384686890000000403e+02,1.074458080316286791e-02,-2.916362601999999797e-03,3.827989276000000156e-04,4.145310085999999905e-04,-6.952932453999999480e-04
7.386348877000000357e+02,2.431668211932480617e-02,1.586306024999999955e-04,2.430895111000000181e-03,-1.311868778000000032e-03,1.061237067999999976e-03
7.388010864000000311e+02,4.769085941239559201e-02,-8.663671323999999748e-04,-2.316299214999999916e-04,-1.414282306000000074e-04,-3.147116803999999756e-04
7.389672851999999921e+02,4.919887074360749374e-02,6.272009923000000479e-04,4.413159621999999732e-04,-5.364519166000000333e-05,1.236890093000000100e-03
7.391334838999999874e+02,2.582469495523116373e-02,-8.077958481999999692e-04,-5.242150509999999805e-04,7.071411237000000023e-04,7.318876213999999827e-06
7.392996825999999828e+02,4.693685372102433112e-02,-1.217794953999999999e-03,-6.997661549000000480e-04,-1.604478922999999892e-03,-1.602833857999999946e-03
7.394658812999999782e+02,-1.564561691074922364e-02,6.272009923000000479e-04,2.196826971999999833e-03,-1.999502565000000134e-04,4.757269344000000203e-04
7.396321411000000126e+02,-1.112158363854237435e-02,-2.220828463999999930e-04,4.120574448999999944e-04,-7.559094811000000372e-04,3.879004216000000245e-04
7.397983398000000079e+02,-3.581526933528778826e-03,9.200574714000000391e-04,-3.194054589000000131e-04,5.023140692999999990e-04,7.392065016999999679e-04
7.399645996000000423e+02,-3.223374165714137235e-02,-2.330649644000000204e-03,-1.080126850999999898e-03,-1.107041607999999970e-03,2.707984239999999777e-04
7.401307983000000377e+02,-4.655984940671567540e-02,-3.099397873000000027e-04,-4.656980454000000155e-04,9.265987318999999644e-05,6.221044459000000344e-04
7.402970580999999584e+02,-1.338359989847218330e-02,-1.803507912000000026e-03,-1.519004581000000078e-03,1.116795348999999977e-03,3.000739089000000067e-04
7.404633178999999927e+02,-1.338359989847218330e-02,4.148800507999999881e-05,1.202037324999999986e-03,1.263100420999999909e-03,7.392065016999999679e-04
7.406295165999999881e+02,2.808671197781432635e-02,-1.539937103999999921e-03,2.365063410000000082e-04,-4.340383747999999897e-04,-2.217619447000000049e-03
7.407957764000000225e+02,5.900094145923880096e-02,-1.539937103999999921e-03,-1.438543694999999960e-04,2.579845953999999972e-03,6.221044459000000344e-04
7.409620360999999775e+02,-3.600377001093644364e-02,-9.249384165999999805e-04,-5.242150509999999805e-04,-1.692261895999999915e-03,-5.196402199000000428e-04
7.411282959000000119e+02,-8.859566626265335740e-03,-3.977967426000000037e-04,1.143520348999999990e-03,7.949242136000000134e-04,1.383267575999999957e-03
7.412945557000000463e+02,-6.597549616564829869e-03,-7.565459236999999397e-05,-1.899365336000000039e-03,3.852700174000000090e-04,1.353992032999999911e-03
7.414608154000000013e+02,3.204524098149272825e-03,-9.542240877999999538e-04,4.998329678000000467e-04,-8.290620463000000599e-05,1.061237067999999976e-03
7.416271361999999954e+02,-6.597549616564829869e-03,-1.774222240999999900e-03,7.339011062999999634e-04,-2.877333027000000256e-04,-1.573558314999999900e-03
7.417933960000000297e+02,-3.147973599153543189e-02,3.343445132000000025e-04,1.465364009999999993e-03,1.731276628999999997e-03,-5.781911896000000144e-04
7.419597168000000238e+02,4.712535439667297696e-03,-2.154935616999999887e-03,-5.607882122000000286e-05,-4.632993658999999933e-04,-2.568925497999999859e-03
7.421259765999999445e+02,-2.620169630652846582e-02,-1.422794536000000038e-03,6.461255833999999653e-04,2.433540998000000011e-03,6.221044459000000344e-04
7.422922974000000522e+02,3.185674033160939417e-02,-1.364223193000000008e-03,-2.023714042000000128e-04,6.486191414000000172e-04,-1.683341542999999873e-04
7.424585571000000073e+02,4.995287640921344807e-02,8.614861872000000335e-04,6.095524077000000158e-05,2.974869567000000005e-04,-7.245687302000000532e-04
7.426248779000000013e+02,2.582469495523116373e-02,1.000593037999999936e-04,2.547929063000000174e-03,1.438666483999999921e-03,1.529645058000000035e-03
7.427911986999999954e+02,3.204524098149272825e-03,-2.220828463999999930e-04,-1.636038651000000033e-03,-6.096044671999999599e-04,-1.485731801999999949e-03
7.429575194999999894e+02,-5.843543945805817000e-03,-1.012795371999999959e-03,7.924181409000000294e-04,-1.706892363000000123e-04,8.855839842000000437e-04
7.431238402999999835e+02,2.054665376810627456e-02,2.464875579000000015e-04,4.705744795999999841e-04,-2.584722824000000195e-04,-1.456456375000000089e-03
7.432901610999999775e+02,-4.655984940671567540e-02,-1.832793582999999935e-03,-7.290247013000000515e-04,-1.136302715000000020e-03,7.684819866000000511e-04
7.434564818999999716e+02,1.979264809734726169e-02,5.100584240000000146e-04,1.487307890999999905e-04,-1.809305976999999984e-03,-1.719935913999999944e-03
7.436228026999999656e+02,4.392083105860053460e-02,-2.184221287999999796e-03,8.509351754999999870e-04,5.315750603999999484e-04,1.822400139999999936e-03
7.437891234999999597e+02,6.220546781185323434e-03,-2.067078836000000100e-03,1.172778895000000082e-03,-1.706892363000000123e-04,4.171759356000000240e-04
7.439555053999999927e+02,-1.036757796778336321e-02,-2.125650178999999914e-03,4.998329678000000467e-04,2.682259655999999970e-04,-8.050763426999999980e-05
7.441218261999999868e+02,1.376060273385168974e-02,-7.492245641000000499e-04,2.050534356000000002e-03,-1.999502565000000134e-04,3.293494227999999740e-04
7.442881469999999808e+02,-2.770970763774036061e-02,4.222014395000000110e-04,7.339011062999999634e-04,-4.632993658999999933e-04,2.122474107000000122e-04
7.444545288000000482e+02,-1.036757796778336321e-02,-2.067078836000000100e-03,-1.050868420999999994e-03,7.656631642000000368e-04,-1.866313396000000022e-03
7.446209106000000020e+02,5.975495013938673244e-02,8.029149030000000279e-04,1.085003256000000027e-03,1.702015636999999922e-03,2.707984239999999777e-04
7.447872313999999960e+02,-2.921771896895226234e-02,-2.154935616999999887e-03,-5.242150509999999805e-04,-2.101916121000000064e-03,-1.390586402999999878e-04
7.449536133000000291e+02,4.392083105860053460e-02,1.535056158999999936e-03,1.377588486999999908e-03,-1.077780615999999895e-03,3.659438152999999869e-05
7.451199950999999828e+02,-2.393967928394529973e-02,-6.320819374999999893e-04,1.962758833999999914e-03,1.789798610999999940e-03,-2.071241847999999788e-03
7.452863770000000159e+02,7.728558122703348306e-03,-1.422794536000000038e-03,-1.438543694999999960e-04,1.511818991000000057e-04,1.500369631999999955e-03
7.454527587999999696e+02,-3.581526933528778826e-03,-1.708329546000000130e-05,-6.997661549000000480e-04,1.029012258999999988e-03,-1.097831409000000032e-04
7.456191406000000370e+02,1.753063108764675582e-02,4.807727527999999871e-04,8.801936638000000274e-04,4.876835646000000392e-06,-7.831197580999999658e-04
7.457855224999999564e+02,-6.597549616564829869e-03,-1.188509283000000090e-03,2.284602494999999917e-03,1.350883393999999932e-03,5.342779332000000166e-04
7.459519652999999835e+02,2.884071764342027722e-02,-1.803507912000000026e-03,5.583500024000000042e-04,1.263100420999999909e-03,1.295441063000000005e-03
7.461183472000000165e+02,3.204524098149272825e-03,-1.305651850999999973e-03,-5.607882122000000286e-05,1.204578322000000000e-03,9.734104970000000395e-04
7.462847289999999703e+02,1.526861407536971374e-02,-2.806541451999999999e-04,2.430895111000000181e-03,-1.663000905000000052e-03,-3.147116803999999756e-04
7.464511718999999630e+02,-3.675777567654238409e-02,-5.442249821000000104e-04,-7.582831895000000056e-04,-1.692261895999999915e-03,-8.709462708999999615e-04
7.466176146999999901e+02,-2.073515593556672296e-03,1.095771439999999918e-03,-7.875417359000000091e-04,1.321622403000000069e-03,-5.196402199000000428e-04
7.467839966000000231e+02,-2.092365660348578099e-02,-2.272078301999999952e-03,1.085003256000000027e-03,-9.899976430000000886e-04,-1.046599237999999970e-03
7.469504395000000159e+02,3.336475166282128896e-02,-7.785101769999999959e-04,-1.109385396999999990e-03,-2.014133147999999825e-03,1.236890093000000100e-03
7.471168823000000430e+02,-2.092365660348578099e-02,-1.049402417000000021e-04,-2.901469415999999800e-04,3.267479768999999746e-04,4.171759356000000240e-04
