7.162432860999999775e+02,5.659205198499999909e-04
7.164088134999999511e+02,-1.922657364000000205e-03
7.165743407999999590e+02,1.416404120500000291e-04
7.167398682000000463e+02,-6.196268368499999613e-04
7.169053955000000542e+02,-6.356131050000001642e-05
7.170709838999999874e+02,-8.690018149999999926e-04
7.172365111999999954e+02,7.858715105500000070e-04
7.174020996000000423e+02,2.422112444999999876e-05
7.175676879999999755e+02,6.685054394999999892e-04
7.177332152999999835e+02,-4.298128476500000066e-04
7.178988037000000304e+02,4.775421110000000607e-04
7.180643920999999636e+02,-6.053351827500000597e-04
7.182299805000000106e+02,6.975995636500000735e-04
7.183955687999999782e+02,-1.673601625999999922e-03
7.185611572000000251e+02,1.703301679999999832e-04
7.187267455999999584e+02,-1.293175504449999924e-03
7.188923949999999650e+02,7.851052941499999565e-04
7.190579834000000119e+02,-4.440938501000000018e-04
7.192236328000000185e+02,-1.076920014500000033e-04
7.193892211999999518e+02,-6.343760906000000220e-04
7.195548705999999584e+02,-3.271534369999999918e-04
7.197204590000000053e+02,1.850474799000000341e-04
7.198861084000000119e+02,3.470443189999999380e-04
7.200517578000000185e+02,9.724375540000004293e-05
7.202174072000000251e+02,6.391452916000000400e-04
7.203830566000000317e+02,-5.323871155000000233e-04
7.205487061000000040e+02,-8.535927990500000173e-04
7.207143555000000106e+02,-1.176011632149999908e-03
7.208800658999999769e+02,1.268414343999999970e-03
7.210457152999999835e+02,-1.805429579499999958e-03
7.212114258000000291e+02,5.068490280000000764e-04
7.213770752000000357e+02,-1.366485376150000002e-03
7.215427856000000020e+02,1.996051870000000632e-04
7.217084350999999742e+02,-7.810916433999999780e-04
7.218741455000000542e+02,2.445525754999999899e-05
7.220398559999999861e+02,3.317523951500000057e-04
7.222055663999999524e+02,1.705536124000000056e-04
7.223712768999999980e+02,-8.394714240499999208e-04
7.225369872999999643e+02,8.000993400500000649e-04
7.227026978000000099e+02,2.005096759999999831e-04
7.228684692000000496e+02,4.044664091500000400e-04
7.230341796999999815e+02,-1.717796141649999839e-03
7.231998900999999478e+02,7.559899597700000086e-04
7.233656615999999531e+02,4.046366374000000157e-04
7.235313720999999987e+02,5.953445360999999342e-04
7.236971436000000040e+02,-2.200434799499999868e-03
7.238629150000000436e+02,-8.246476646000000001e-04
7.240286865000000489e+02,9.024714092500000584e-04
7.241944580000000542e+02,4.198647074500000474e-04
7.243602294999999458e+02,-8.389818978999999399e-04
7.245260009999999511e+02,5.661333416000000453e-04
7.246917724999999564e+02,2.877281331500000389e-04
7.248575438999999960e+02,1.850581320000000037e-04
7.250233154000000013e+02,-9.126961959499999910e-04
7.251891478999999663e+02,-6.640554929999999655e-04
7.253549193999999716e+02,-9.418434931499999364e-04
7.255207520000000159e+02,-5.318018229499999611e-04
7.256865844999999808e+02,-8.246796207999999850e-04
7.258523559999999861e+02,-1.801824836000000284e-04
7.260181884999999511e+02,-7.809107339499999538e-04
7.261840210000000297e+02,-4.000163899000000359e-04
7.263498534999999947e+02,-1.029487582849999971e-03
7.265156859999999597e+02,7.563836843000000315e-04
7.266815186000000040e+02,-3.708265284999999922e-04
7.268473510999999689e+02,-4.002505011100000103e-04
7.270132446000000073e+02,-1.761745952450000053e-03
7.271790770999999722e+02,-4.880143387999999840e-05
7.273449706999999762e+02,-1.585989433849999868e-03
7.275108032000000549e+02,-9.852611691850000734e-04
7.276766967999999451e+02,-1.221326092000000183e-04
7.278425293000000238e+02,-9.288951695000000302e-05
7.280084229000000278e+02,2.730320993499999989e-04
7.281743163999999524e+02,3.323589335000000020e-04
7.283402099999999564e+02,-9.420137646950000384e-04
7.285061034999999947e+02,5.374090689999999994e-05
7.286719970999999987e+02,1.999988926200000012e-04
7.288378906000000370e+02,-2.679330062999999481e-04
7.290038452000000007e+02,1.706919592800000215e-04
7.291697388000000046e+02,5.216834834500000840e-04
7.293356323000000430e+02,-1.527013838999999925e-03
7.295015869000000066e+02,-8.099516271500000614e-04
7.296674805000000106e+02,-1.176543737599999905e-03
7.298334350999999742e+02,3.019453145000000139e-04
7.299993895999999722e+02,-1.118163986000000106e-03
7.301653442000000496e+02,-7.661082781499999311e-04
7.303312988000000132e+02,-6.194778615499999669e-04
7.304972533999999769e+02,5.367093545000000071e-04
7.306632080000000542e+02,6.683245591000000008e-04
7.308291626000000178e+02,-6.931921377500000186e-04
7.309951171999999815e+02,-7.223501013799999565e-04
7.311610717999999451e+02,6.685799308500000367e-04
7.313270873999999822e+02,-3.271321620499999900e-04
7.314930419999999458e+02,-3.123190835999999993e-04
7.316590575999999828e+02,-1.364455384000000241e-04
7.318250121999999465e+02,1.707486284499999760e-03
7.319910277999999835e+02,-1.439529238099999942e-03
7.321570434999999861e+02,3.165562520000000327e-04
7.323230591000000231e+02,-3.705924027500000087e-04
7.324890746999999465e+02,-2.830547164000000093e-04
7.326550902999999835e+02,-1.081069930000001095e-04
7.328211059999999861e+02,-8.249137463249999911e-04
7.329871216000000231e+02,-9.563586207500000477e-04
7.331531371999999465e+02,5.310244150000004593e-05
7.333191527999999835e+02,-6.776767261000001073e-04
7.334852294999999458e+02,-3.124467766499999777e-04
7.336512450999999828e+02,4.485651296499999904e-04
7.338173217999999451e+02,3.932157414999998919e-05
